Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification(s) / SDGs,CORSIA Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Retirement Year,CAR Retirement Data
CAR807,2010,CAR-1-US-807-4-592-TN-2010-642-1 to 2338,2338,5/21/12,Alcoa Landfill Gas Destruction Project,Landfill Gas Capture/Combustion,Version 3.0,Blount County; Friendsville,TENNESSEE,US,,No,"Alcoa Gas Producers, LLC",On Behalf of Third Party,,2012,
CAR811,2020,CAR-1-US-811-31-597-IL-2020-6346-1 to 83028,83028,5/12/21,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,Anonymous,2021,
CAR811,2020,CAR-1-US-811-31-597-IL-2020-6044-1 to 3227,3227,8/5/20,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,Anonymous,2020,
CAR811,2019,CAR-1-US-811-31-597-IL-2019-6045-1 to 93981,93981,8/5/20,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,Anonymous,2020,
CAR811,2015,CAR-1-US-811-31-597-IL-2015-2001-40001 to 40260,260,5/6/20,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"Community Energy, Inc.",On Behalf of Third Party,De Lage Landen,2020,
CAR811,2012,CAR-1-US-811-31-597-IL-2012-1066-20363 to 20458,96,5/6/20,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"Community Energy, Inc.",On Behalf of Third Party,Windham Professionals Inc.,2020,
CAR811,2012,CAR-1-US-811-31-597-IL-2012-1066-20609 to 20732,124,5/6/20,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"Community Energy, Inc.",On Behalf of Third Party,De Lage Landen,2020,
CAR811,2012,CAR-1-US-811-31-597-IL-2012-1066-20459 to 20582,124,5/6/20,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"Community Energy, Inc.",On Behalf of Third Party,Windham Professionals,2020,
CAR811,2019,CAR-1-US-811-31-597-IL-2019-5759-1 to 11058,11058,9/24/19,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,,2019,
CAR811,2018,CAR-1-US-811-31-597-IL-2018-5760-1 to 28882,28882,9/24/19,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,,2019,
CAR811,2018,CAR-1-US-811-31-597-IL-2018-5761-1 to 42576,42576,9/24/19,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,,2019,
CAR811,2018,CAR-1-US-811-31-597-IL-2018-5442-1 to 2670,2670,7/24/18,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,,2018,
CAR811,2017,CAR-1-US-811-31-597-IL-2017-5443-1 to 46774,46774,7/24/18,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,,2018,
CAR811,2017,CAR-1-US-811-31-597-IL-2017-5444-1 to 75186,75186,7/24/18,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,,2018,
CAR811,2016,CAR-1-US-811-31-597-IL-2016-5445-1 to 9327,9327,7/24/18,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,,2018,
CAR811,2016,CAR-1-US-811-31-597-IL-2016-2236-1 to 111198,111198,6/20/17,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,,2017,
CAR811,2015,CAR-1-US-811-31-597-IL-2015-2237-1 to 7671,7671,6/20/17,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,,2017,
CAR811,2015,CAR-1-US-811-31-597-IL-2015-2001-40261 to 55988,15728,6/20/17,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,,2017,
CAR811,2015,CAR-1-US-811-31-597-IL-2015-2001-1 to 40000,40000,7/10/16,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2015 IL voluntary carbon demand,2016,
CAR811,2015,CAR-1-US-811-31-597-IL-2015-1943-1 to 27763,27763,3/15/16,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,,2016,
CAR811,2014,CAR-1-US-811-31-597-IL-2014-1944-1 to 40556,40556,3/15/16,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,,2016,
CAR811,2012,CAR-1-US-811-31-597-IL-2012-1066-20001 to 20362,362,3/15/16,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,,2016,
CAR811,2014,CAR-1-US-811-31-597-IL-2014-1720-1 to 20000,20000,8/4/15,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,2014 TerraPass Just Green Live Nation,2015,
CAR811,2013,CAR-1-US-811-31-597-IL-2013-1391-1 to 20000,20000,8/4/15,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2013 IL voluntary carbon demand,2015,
CAR811,2012,CAR-1-US-811-31-597-IL-2012-1066-6524 to 20000,13477,8/4/15,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,Retirement for 2013 IL voluntary carbon demand,2015,
CAR811,2012,CAR-1-US-811-31-597-IL-2012-1066-1 to 4285,4285,8/3/15,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,2014 TerraPass SalesForce Retirements,2015,
CAR811,2012,CAR-1-US-811-31-597-IL-2012-1066-4286 to 6523,2238,8/3/15,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,2014 TerraPass CFM Customer Retirements,2015,
CAR811,2014,CAR-1-US-811-31-597-IL-2014-1720-20001 to 53444,33444,6/19/15,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,Environmental Benefit,2015,
CAR811,2013,CAR-1-US-811-31-597-IL-2013-1721-1 to 5511,5511,6/19/15,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",On Behalf of Third Party,Environmental Benefit,2015,
CAR811,2013,CAR-1-US-811-31-597-IL-2013-1391-20001 to 76633,56633,8/20/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",Environmental Benefit,Anonymous - On behalf of third party,2014,
CAR811,2013,CAR-1-US-811-31-597-IL-2013-1067-51 to 503,453,8/20/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",Environmental Benefit,Anonymous - On behalf of third party,2014,
CAR811,2013,CAR-1-US-811-31-597-IL-2013-1067-1 to 50,50,8/20/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",Environmental Benefit,Anonymous - On behalf of third party,2014,
CAR811,2012,CAR-1-US-811-31-597-IL-2012-1066-28271 to 102700,74430,8/20/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",Environmental Benefit,Anonymous - On behalf of third party,2014,
CAR811,2012,CAR-1-US-811-31-597-IL-2012-1066-21927 to 28270,6344,8/20/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",Environmental Benefit,Anonymous - On behalf of third party,2014,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-687-33738 to 42783,9046,8/20/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"East Dubuque Nitrogen Fertilizers, LLC",Environmental Benefit,Anonymous - On behalf of third party,2014,
CAR811,2012,CAR-1-US-811-31-597-IL-2012-1066-20733 to 21348,616,3/28/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"Community Energy, Inc.",On Behalf of Third Party,LEED Project ID: 1000032138,2014,
CAR811,2012,CAR-1-US-811-31-597-IL-2012-1066-21349 to 21926,578,3/28/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"Community Energy, Inc.",On Behalf of Third Party,LEED Project ID: 1000032138,2014,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-688-6494 to 6562,69,1/15/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,2012 TX retail customer carbon offset retirement,2014,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-688-817 to 820,4,1/15/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,2012 AL retail customer carbon offset retirement,2014,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-688-821 to 4179,3359,1/15/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,2012 FL retail customer carbon offset retirement,2014,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-688-5562 to 6406,845,1/15/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,2012 PA retail customer carbon offset retirement,2014,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-688-6407 to 6423,17,1/15/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,2012 NC retail customer carbon offset retirement,2014,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-688-6424 to 6493,70,1/15/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,2012 NJ retail customer carbon offset retirement,2014,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-687-1 to 10988,10988,1/15/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,2012 CA retail customer carbon offset retirement,2014,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-688-1 to 816,816,1/15/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,2012 CA retail customer carbon offset retirement,2014,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-688-4180 to 4191,12,1/15/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,2012 GA retail customer carbon offset retirement,2014,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-688-4192 to 4196,5,1/15/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,2012 IN retail customer carbon offset retirement,2014,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-688-4197 to 5561,1365,1/15/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,2012 MD retail customer carbon offset retirement,2014,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-688-6563 to 9012,2450,1/15/14,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Just Energy Income Fund,Retail Program Requirements,2012 MI retail customer carbon offset retirement,2014,
CAR811,2012,CAR-1-US-811-31-597-IL-2012-1066-20583 to 20608,26,11/6/13,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,ClimeCo LLC,On Behalf of Third Party,Conference,2013,
CAR811,2012,CAR-1-US-811-31-597-IL-2012-686-110 to 1087,978,12/21/12,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,J.P. Morgan Chase Bank,On Behalf of Third Party,Third Party Purchase,2012,
CAR811,2012,CAR-1-US-811-31-597-IL-2012-686-1 to 109,109,11/5/12,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"Brighter Planet, Inc.",Environmental Benefit,,2012,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-687-12989 to 14167,1179,11/5/12,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"Brighter Planet, Inc.",Environmental Benefit,,2012,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-687-24151 to 26479,2329,11/5/12,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"Brighter Planet, Inc.",Environmental Benefit,,2012,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-687-26480 to 29201,2722,11/5/12,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"Brighter Planet, Inc.",Environmental Benefit,,2012,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-687-11546 to 11720,175,9/24/12,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Duke University,On Behalf of Third Party,,2012,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-687-14168 to 24150,9983,9/17/12,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,"Brighter Planet, Inc.",Environmental Benefit,,2012,
CAR811,2011,CAR-1-US-811-31-597-IL-2011-687-10989 to 11545,557,7/17/12,Rentech Energy Midwest Corporation – Nitric Acid Plant 1,Nitric Acid N2O- Tertiary Catalyst,Version 2.0,"Jo Daviess County, East Dubuque",ILLINOIS,US,,No,Duke University,On Behalf of Third Party,,2012,
CAR812,2017,CAR-1-US-812-4-553-LA-2017-5485-1 to 15524,15524,11/2/18,IESI-Trinity Timberlane Carbon Project,Landfill Gas Capture/Combustion,Version 3.0,Allen Parish,LOUISIANA,US,,No,IESI LA Landfill Corporation,On Behalf of Third Party,,2018,
CAR812,2016,CAR-1-US-812-4-553-LA-2016-5486-1 to 9679,9679,11/2/18,IESI-Trinity Timberlane Carbon Project,Landfill Gas Capture/Combustion,Version 3.0,Allen Parish,LOUISIANA,US,,No,IESI LA Landfill Corporation,On Behalf of Third Party,,2018,
CAR812,2016,CAR-1-US-812-4-553-LA-2016-4273-1 to 14188,14188,10/10/17,IESI-Trinity Timberlane Carbon Project,Landfill Gas Capture/Combustion,Version 3.0,Allen Parish,LOUISIANA,US,,No,IESI LA Landfill Corporation,On Behalf of Third Party,,2017,
CAR812,2015,CAR-1-US-812-4-553-LA-2015-4274-1 to 9427,9427,10/10/17,IESI-Trinity Timberlane Carbon Project,Landfill Gas Capture/Combustion,Version 3.0,Allen Parish,LOUISIANA,US,,No,IESI LA Landfill Corporation,On Behalf of Third Party,,2017,
CAR812,2015,CAR-1-US-812-4-553-LA-2015-2044-1 to 17148,17148,11/30/16,IESI-Trinity Timberlane Carbon Project,Landfill Gas Capture/Combustion,Version 3.0,Allen Parish,LOUISIANA,US,,No,IESI LA Landfill Corporation,On Behalf of Third Party,,2016,
CAR812,2014,CAR-1-US-812-4-553-LA-2014-2045-1 to 10631,10631,11/30/16,IESI-Trinity Timberlane Carbon Project,Landfill Gas Capture/Combustion,Version 3.0,Allen Parish,LOUISIANA,US,,No,IESI LA Landfill Corporation,On Behalf of Third Party,,2016,
CAR812,2014,CAR-1-US-812-4-553-LA-2014-1837-1 to 15346,15346,10/21/15,IESI-Trinity Timberlane Carbon Project,Landfill Gas Capture/Combustion,Version 3.0,Allen Parish,LOUISIANA,US,,No,IESI LA Landfill Corporation,On Behalf of Third Party,,2015,
CAR812,2013,CAR-1-US-812-4-553-LA-2013-1838-1 to 9381,9381,10/21/15,IESI-Trinity Timberlane Carbon Project,Landfill Gas Capture/Combustion,Version 3.0,Allen Parish,LOUISIANA,US,,No,IESI LA Landfill Corporation,On Behalf of Third Party,,2015,
CAR812,2013,CAR-1-US-812-4-553-LA-2013-1542-1 to 8061,8061,1/5/15,IESI-Trinity Timberlane Carbon Project,Landfill Gas Capture/Combustion,Version 3.0,Allen Parish,LOUISIANA,US,,No,IESI LA Landfill Corporation,On Behalf of Third Party,,2015,
CAR812,2012,CAR-1-US-812-4-553-LA-2012-1543-1 to 10515,10515,1/5/15,IESI-Trinity Timberlane Carbon Project,Landfill Gas Capture/Combustion,Version 3.0,Allen Parish,LOUISIANA,US,,No,IESI LA Landfill Corporation,On Behalf of Third Party,,2015,
CAR812,2012,CAR-1-US-812-4-553-LA-2012-1076-1 to 17302,17302,6/21/13,IESI-Trinity Timberlane Carbon Project,Landfill Gas Capture/Combustion,Version 3.0,Allen Parish,LOUISIANA,US,,No,IESI LA Landfill Corporation,On Behalf of Third Party,,2013,
CAR812,2011,CAR-1-US-812-4-553-LA-2011-1075-1 to 28611,28611,6/21/13,IESI-Trinity Timberlane Carbon Project,Landfill Gas Capture/Combustion,Version 3.0,Allen Parish,LOUISIANA,US,,No,IESI LA Landfill Corporation,On Behalf of Third Party,,2013,
CAR814,2011,CAR-1-US-814-4-206-GA-2011-699-1 to 5900,5900,5/6/19,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,Schneider Electric,Other,Green-e Climate RY2018,2019,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-3001 to 4606,1606,9/18/18,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,ClimeCo LLC,On Behalf of Third Party,Emporia Energy,2018,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-2001 to 3000,1000,9/18/18,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,ClimeCo LLC,On Behalf of Third Party,Emporia Energy,2018,
CAR814,2012,CAR-1-US-814-4-206-GA-2012-1047-3501 to 11387,7887,7/19/18,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,Schneider Electric,On Behalf of Third Party,"Retirement on behalf of Capital One Services, LLC",2018,
CAR814,2011,CAR-1-US-814-4-206-GA-2011-699-5901 to 6384,484,7/17/18,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,ClimeCo LLC,On Behalf of Third Party,We Are Neutral,2018,
CAR814,2011,CAR-1-US-814-4-206-GA-2011-560-2501 to 7016,4516,7/17/18,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,ClimeCo LLC,On Behalf of Third Party,We Are Neutral,2018,
CAR814,2012,CAR-1-US-814-4-206-GA-2012-1047-1001 to 3500,2500,2/9/18,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,ClimeCo LLC,On Behalf of Third Party,We Are Neutral,2018,
CAR814,2011,CAR-1-US-814-4-206-GA-2011-560-1 to 2500,2500,2/9/18,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,ClimeCo LLC,On Behalf of Third Party,We Are Neutral,2018,
CAR814,2012,CAR-1-US-814-4-206-GA-2012-1047-1 to 1000,1000,3/29/17,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,ClimeCo LLC,On Behalf of Third Party,We Are Neutral Customers,2017,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-1485 to 1800,316,2/23/16,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2016,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-1401 to 1484,84,1/28/16,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,2016,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-1365 to 1400,36,1/28/16,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-2,2016,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-920 to 1000,81,1/27/16,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP-1,2016,
CAR814,2010,CAR-1-US-814-4-206-GA-2010-561-585 to 591,7,1/27/16,Bartow Landfill,Landfill Gas Capture/Combustion,Version 4.0,"Bartow County, near Atlanta, Georgia",GEORGIA,US,,No,"GreenPrint, LLC",On Behalf of Third Party,GP - 3,2016,
