Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification(s) / SDGs,ARB Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year
ACR376,2018,ACR-US-376-2018-864-582 to 591,10,3/18/20,Blue Source - Massachusetts Tri-City Improved Forest Management Project,Forest Carbon,Version 1.0,"Hampden and Tolland Counties, Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of Elias Ayrey,7/3/19,2020
ACR376,2018,ACR-US-376-2018-864-581 to 581,1,3/17/20,Blue Source - Massachusetts Tri-City Improved Forest Management Project,Forest Carbon,Version 1.0,"Hampden and Tolland Counties, Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,careers@pachama.com,7/3/19,2020
ACR376,2018,ACR-US-376-2018-864-580 to 580,1,3/17/20,Blue Source - Massachusetts Tri-City Improved Forest Management Project,Forest Carbon,Version 1.0,"Hampden and Tolland Counties, Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On Behalf of Felix Dorrek,7/3/19,2020
ACR376,2018,ACR-US-376-2018-864-298 to 579,282,1/31/20,Blue Source - Massachusetts Tri-City Improved Forest Management Project,Forest Carbon,Version 1.0,"Hampden and Tolland Counties, Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Lowercase,7/3/19,2020
ACR376,2018,ACR-US-376-2018-864-14093 to 29092,15000,1/28/20,Blue Source - Massachusetts Tri-City Improved Forest Management Project,Forest Carbon,Version 1.0,"Hampden and Tolland Counties, Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Microsoft Offsets - December 2019,7/3/19,2020
ACR376,2018,ACR-US-376-2018-864-29393 to 32206,2814,1/22/20,Blue Source - Massachusetts Tri-City Improved Forest Management Project,Forest Carbon,Version 1.0,"Hampden and Tolland Counties, Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Blue Source,On Behalf of Third Party,Retire on Behalf of Cool Effect,7/3/19,2020
ACR376,2018,ACR-US-376-2018-864-2668 to 3667,1000,1/22/20,Blue Source - Massachusetts Tri-City Improved Forest Management Project,Forest Carbon,Version 1.0,"Hampden and Tolland Counties, Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Blue Source,On Behalf of Third Party,Retire on Behalf of Cool Effect,7/3/19,2020
ACR376,2018,ACR-US-376-2018-864-14068 to 14092,25,12/24/19,Blue Source - Massachusetts Tri-City Improved Forest Management Project,Forest Carbon,Version 1.0,"Hampden and Tolland Counties, Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Blue Source,On Behalf of Third Party,On behalf of the Town of West Springfield,7/3/19,2019
ACR376,2018,ACR-US-376-2018-864-29093 to 29392,300,12/18/19,Blue Source - Massachusetts Tri-City Improved Forest Management Project,Forest Carbon,Version 1.0,"Hampden and Tolland Counties, Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Blue Source,On Behalf of Third Party,On behalf of The Nature Conservancy,7/3/19,2019
ACR376,2018,ACR-US-376-2018-864-3668 to 6167,2500,11/11/19,Blue Source - Massachusetts Tri-City Improved Forest Management Project,Forest Carbon,Version 1.0,"Hampden and Tolland Counties, Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Schneider Electric,On Behalf of Third Party,Retirement on behalf of Maple Leaf Foods Inc.,7/3/19,2019
ACR376,2018,ACR-US-376-2018-864-231 to 297,67,10/23/19,Blue Source - Massachusetts Tri-City Improved Forest Management Project,Forest Carbon,Version 1.0,"Hampden and Tolland Counties, Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Offsets Georgette Packaging,7/3/19,2019
ACR376,2018,ACR-US-376-2018-864-1 to 230,230,9/12/19,Blue Source - Massachusetts Tri-City Improved Forest Management Project,Forest Carbon,Version 1.0,"Hampden and Tolland Counties, Massachusetts",MASSACHUSETTS,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Offsets Georgette Packaging,7/3/19,2019
ACR380,2015,ACR-US-380-2015-854-1 to 7,7,7/10/19,CIG Pilot Project 1 - Nitrogen Management Credit Program (NMCP) Project,Agricultural Land Management,Version 1.0,NCR,IOWA,US,Zero Hunger;Clean Water and Sanitation;Climate Action,No,The Climate Trust,On Behalf of Third Party,Retired under the OR CO2 standard on behalf of Port Westward Project,5/30/19,2019
ACR380,2016,ACR-US-380-2016-853-1 to 38,38,7/10/19,CIG Pilot Project 1 - Nitrogen Management Credit Program (NMCP) Project,Agricultural Land Management,Version 1.0,NCR,IOWA,US,Zero Hunger;Clean Water and Sanitation;Climate Action,No,The Climate Trust,On Behalf of Third Party,Retired under the OR CO2 standard on behalf of Port Westward Project,5/30/19,2019
ACR380,2013,ACR-US-380-2013-855-1 to 4,4,7/10/19,CIG Pilot Project 1 - Nitrogen Management Credit Program (NMCP) Project,Agricultural Land Management,Version 1.0,NCR,IOWA,US,Zero Hunger;Clean Water and Sanitation;Climate Action,No,The Climate Trust,On Behalf of Third Party,Retired under the OR CO2 standard on behalf of Port Westward Project,5/30/19,2019
ACR380,2017,ACR-US-380-2017-852-1 to 21,21,7/10/19,CIG Pilot Project 1 - Nitrogen Management Credit Program (NMCP) Project,Agricultural Land Management,Version 1.0,NCR,IOWA,US,Zero Hunger;Clean Water and Sanitation;Climate Action,No,The Climate Trust,On Behalf of Third Party,Retired under the OR CO2 standard on behalf of Port Westward Project,5/30/19,2019
ACR382,2018,ACR-US-382-2018-1152-1 to 12106,12106,3/16/21,Re-Refining of Used Transformer Oil,Industrial Process Emissions,Version 1.0,"Kansas City, KS",KANSAS,US,"Industry, Innovation and Infrastructure;Climate Action",No,"Element Markets Emissions, LLC",On Behalf of Third Party,"On Behalf of GLC Fullerton LLC, a subsidiary of Goodman North American Partnership LP",11/20/20,2021
ACR386,2019,ACR-US-386-2019-1243-19376 to 19378,3,11/1/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Green Story Inc,Other,"Retired on behalf of Green Story Inc's and SimpliZero Clients to offset the carbon footprint of their products sales, employee and lifestyle footprint for October 2021",4/29/21,2021
ACR386,2020,ACR-US-386-2020-1242-21171 to 24170,3000,10/27/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of Gitlab 3736,4/29/21,2021
ACR386,2020,ACR-US-386-2020-1242-20871 to 21170,300,10/15/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Ware2Go,4/29/21,2021
ACR386,2019,ACR-US-386-2019-1243-19372 to 19375,4,10/6/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.3,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Green Story Inc,Other,"Retired on behalf of Green Story Inc's and SimpliZero Clients to offset the carbon footprint of their products sales, employee and lifestyle footprint for September 2021",4/29/21,2021
ACR386,2019,ACR-US-386-2019-988-870 to 966,97,10/1/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of participants in United States bundle 3485,4/13/20,2021
ACR386,2019,ACR-US-386-2019-988-535 to 544,10,9/22/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of participants in United States bundle 3428,4/13/20,2021
ACR386,2018,ACR-US-386-2018-989-25089 to 25404,316,9/17/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,EcoAct SAS,On Behalf of Third Party,Retired on behalf of Community Preservation Corporation (EcoAct has retired 830t on behalf of Community Preservation Corporation),4/13/20,2021
ACR386,2019,ACR-US-386-2019-988-529 to 534,6,9/1/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of participants in United States bundle 3261,4/13/20,2021
ACR386,2019,ACR-US-386-2019-988-811 to 869,59,8/20/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of participants in United States portfolio 3182,4/13/20,2021
ACR386,2019,ACR-US-386-2019-988-591 to 810,220,8/18/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Canopi Financial Inc. on behalf of Flexa Network Inc. 3063,4/13/20,2021
ACR386,2019,ACR-US-386-2019-988-519 to 528,10,8/3/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of participants in United States portfolio 3068,4/13/20,2021
ACR386,2019,ACR-US-386-2019-988-497 to 518,22,7/21/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of participants in Northern Atlantic Bundle 2976,4/13/20,2021
ACR386,2019,ACR-US-386-2019-988-572 to 590,19,7/21/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of By Humankind  2903,4/13/20,2021
ACR386,2019,ACR-US-386-2019-988-457 to 496,40,7/15/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of participants in Northern Atlantic Bundle 2911,4/13/20,2021
ACR386,2019,ACR-US-386-2019-988-553 to 571,19,6/30/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of by Humankind 2811,4/13/20,2021
ACR386,2018,ACR-US-386-2018-989-1404 to 10709,9306,6/23/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00077702,4/13/20,2021
ACR386,2019,ACR-US-386-2019-988-372 to 456,85,6/23/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Batch #2761,4/13/20,2021
ACR386,2019,ACR-US-386-2019-988-153 to 371,219,6/16/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,"Northern Atlantic Bundle 2705, David Neville/Westman Atelier LLC",4/13/20,2021
ACR386,2018,ACR-US-386-2018-813-25088 to 25166,79,6/16/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,"Northern Atlantic Bundle 2705, David Neville/Westman Atelier LLC",4/3/19,2021
ACR386,2018,ACR-US-386-2018-989-10710 to 11452,743,6/11/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,CleanChoice Energy,Other,CY20 Offset Retirements,4/13/20,2021
ACR386,2019,ACR-US-386-2019-988-127 to 152,26,6/9/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of Blank Street 2548,4/13/20,2021
ACR386,2018,ACR-US-386-2018-813-25056 to 25087,32,6/9/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of participants in Northern Atlantic Bundle 2687,4/3/19,2021
ACR386,2019,ACR-US-386-2019-988-101 to 126,26,6/1/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Blank Street 2548,4/13/20,2021
ACR386,2018,ACR-US-386-2018-813-25050 to 25055,6,6/1/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of participants in Northern Atlantic Bundle 2618,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-27476 to 27975,500,5/26/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Blue Source,On Behalf of Third Party,"Retired on behalf of Cloverly, Inc.",4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-25031 to 25049,19,5/25/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,By Humankind 2435,4/3/19,2021
ACR386,2019,ACR-US-386-2019-988-1 to 100,100,5/25/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of Feather 1990,4/13/20,2021
ACR386,2018,ACR-US-386-2018-989-19210 to 20209,1000,5/24/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org Foundation's Donor,4/13/20,2021
ACR386,2018,ACR-US-386-2018-813-25025 to 25030,6,5/11/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Northern Atlantic Bundle 2422,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24761 to 25024,264,5/4/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of Kickstarter 2150,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24715 to 24760,46,4/30/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Northern Atlantic Bundle 2291,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24710 to 24714,5,4/21/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Northern Atlantic Bundle 2101,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24691 to 24709,19,4/20/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of Blank Street 2032,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24688 to 24690,3,4/14/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Northern Atlantic Bundle 2021,4/3/19,2021
ACR386,2018,ACR-US-386-2018-989-14210 to 19209,5000,4/8/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Blue Source,On Behalf of Third Party,Credits retired on behalf of Kirkland & Ellis LLP,4/13/20,2021
ACR386,2018,ACR-US-386-2018-813-24684 to 24687,4,4/7/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Northern Atlantic Bundle 1980,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24671 to 24683,13,4/7/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,By Humankind 1951,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-1661 to 1666,6,4/7/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,By Humankind 1951,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-27362 to 27475,114,4/2/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Carbonfund.org,Retail Program Requirements,Retired on behalf of Carbonfund.org Foundation's Donors,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24634 to 24670,37,3/22/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Northern Atlantic Bundle 1910,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24534 to 24633,100,3/17/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,On behalf of Breckinridge - 1805,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-484 to 487,4,3/17/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Blank Street 1799,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-25658 to 25666,9,3/17/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Blank Street 1799,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24527 to 24533,7,3/15/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Bundle 1854,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-481 to 483,3,3/9/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Bundle 1810,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24508 to 24526,19,3/8/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,By Humankind 1765,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24506 to 24507,2,3/3/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Bundle 1789,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-25639 to 25657,19,2/16/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,By Humankind 1686,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-25620 to 25638,19,2/16/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,By Humankind 1682,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24504 to 24505,2,2/16/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Bundle 1713,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24497 to 24503,7,2/9/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Bundle 1674,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24489 to 24496,8,2/1/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Bundle 1624,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-1651 to 1660,10,2/1/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,"Retired on behalf of Blank Street, 1612",4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-25667 to 27361,1695,1/27/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Carbonfund.org,Retail Program Requirements,Retired on behalf of Carbonfund.org Foundation's donor,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24482 to 24488,7,1/25/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Bundle 1593,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-25561 to 25619,59,1/19/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Vimeo 1404,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24477 to 24481,5,1/11/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Bundle 1517,4/3/19,2021
ACR386,2018,ACR-US-386-2018-989-1 to 1403,1403,1/7/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Carbonfund.org,Retail Program Requirements,Retired on behalf of Carbonfund.org Foundation's Donor,4/13/20,2021
ACR386,2018,ACR-US-386-2018-813-24464 to 24476,13,1/4/21,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Bundle 1496,4/3/19,2021
ACR386,2018,ACR-US-386-2018-813-24458 to 24463,6,12/21/20,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Bundle 1430,4/3/19,2020
ACR386,2018,ACR-US-386-2018-813-24453 to 24457,5,12/14/20,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Bundle 1356,4/3/19,2020
ACR386,2018,ACR-US-386-2018-813-25542 to 25560,19,12/14/20,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,By Humankind 1329,4/3/19,2020
ACR386,2018,ACR-US-386-2018-813-24448 to 24452,5,12/7/20,Bluesource - Hudson Farm Improved Forest Management Project,Forest Carbon,Version 1.0,"Andover, New Jersey",NEW JERSEY,US,Clean Water and Sanitation;Climate Action;Life on Land,No,Pachama Inc.,On Behalf of Third Party,Bundle 1281,4/3/19,2020
